2.999999999999999980e-09,8.873925502270310517e+01
1.109946767676767859e-04,9.935863781027660480e+01
2.219863535353535516e-04,1.096674028876350775e+02
3.329780303030303173e-04,1.194266490579401250e+02
4.439697070707071102e-04,1.284310779832904075e+02
5.549613838383839030e-04,1.365206809163815933e+02
6.659530606060606959e-04,1.435876156055185504e+02
7.769447373737374887e-04,1.495779052910673670e+02
8.879364141414142816e-04,1.544883028559168849e+02
9.989280909090908576e-04,1.583592495372624285e+02
1.109919767676767650e-03,1.612652322065794408e+02
1.220911444444444443e-03,1.633039705259374159e+02
1.331903121212121236e-03,1.645857620804642920e+02
1.442894797979798029e-03,1.652240374834883312e+02
1.553886474747474822e-03,1.653278078174968471e+02
1.664878151515151615e-03,1.649963040695496090e+02
1.775869828282828407e-03,1.643157772238328960e+02
1.886861505050505200e-03,1.633581877732423493e+02
1.997853181818181993e-03,1.621813770990295893e+02
2.108844858585859003e-03,1.608302707273146552e+02
2.219836535353535579e-03,1.593386915781380253e+02
2.330828212121212589e-03,1.577314319107385359e+02
2.441819888888889165e-03,1.560263203147071636e+02
2.552811565656566174e-03,1.542361061438300567e+02
2.663803242424242750e-03,1.523700575257590799e+02
2.774794919191919760e-03,1.504352266890601015e+02
2.885786595959596336e-03,1.484373784800992837e+02
2.996778272727273346e-03,1.463816073864105078e+02
3.107769949494949922e-03,1.442726881225157456e+02
3.218761626262626931e-03,1.421152170226305600e+02
3.329753303030303507e-03,1.399136072644866431e+02
3.440744979797980517e-03,1.376720006860265926e+02
3.551736656565657093e-03,1.353941528685762705e+02
3.662728333333333669e-03,1.330833368158097869e+02
3.773720010101010679e-03,1.307422952136513459e+02
3.884711686868687255e-03,1.283732539587793156e+02
3.995703363636363831e-03,1.259779929808414209e+02
4.106695040404040840e-03,1.235579570400909120e+02
4.217686717171717850e-03,1.211143813951649264e+02
4.328678393939394860e-03,1.186484061843307956e+02
4.439670070707071002e-03,1.161611588627746272e+02
4.550661747474748012e-03,1.136537943922443645e+02
4.661653424242425021e-03,1.111274953279192488e+02
4.772645101010102031e-03,1.085834451639446172e+02
4.883636777777778173e-03,1.060227953859424872e+02
4.994628454545455183e-03,1.034466477914095464e+02
5.105620131313132193e-03,1.008560686242262108e+02
5.216611808080809203e-03,9.825214136117291730e+01
5.327603484848485345e-03,9.563605334220174825e+01
5.438595161616162355e-03,9.300920102073354201e+01
5.549586838383839364e-03,9.037329220875329838e+01
5.660578515151515507e-03,8.773042292954923482e+01
5.771570191919192516e-03,8.508311140178057030e+01
5.882561868686869526e-03,8.243428082975171378e+01
5.993553545454546536e-03,7.978719356744269930e+01
6.104545222222222678e-03,7.714534905094068051e+01
6.215536898989899688e-03,7.451236428383573696e+01
6.326528575757576697e-03,7.189185726681240851e+01
6.437520252525253707e-03,6.928735053739245586e+01
6.548511929292929849e-03,6.670220511721225876e+01
6.659503606060606859e-03,6.413958666447925339e+01
6.770495282828283869e-03,6.160245780530556914e+01
6.881486959595960878e-03,5.909358542642286238e+01
6.992478636363637021e-03,5.661555032130784326e+01
7.103470313131314030e-03,5.417074908166947722e+01
7.214461989898991040e-03,5.176138356711738453e+01
7.325453666666667182e-03,4.938943996303033401e+01
7.436445343434344192e-03,4.705666535304990106e+01
7.547437020202021202e-03,4.476455314902597138e+01
7.658428696969698211e-03,4.251434860961034445e+01
7.769420373737374354e-03,4.030708200652288298e+01
7.880412050505051363e-03,3.814363072533147658e+01
7.991403727272727506e-03,3.602480441120141563e+01
8.102395404040405383e-03,3.395144114805827940e+01
8.213387080808081525e-03,3.192449928705077511e+01
8.324378757575759402e-03,2.994512985912452052e+01
8.435370434343435544e-03,2.801471848406705689e+01
8.546362111111111687e-03,2.613489228540912634e+01
8.657353787878789564e-03,2.430749482519703975e+01
8.768345464646465706e-03,2.253453853435147636e+01
8.879337141414141849e-03,2.081814789515783204e+01
8.990328818181819726e-03,1.916050682514821801e+01
9.101320494949495868e-03,1.756382036674934710e+01
9.212312171717172010e-03,1.603029487364098316e+01
9.323303848484849887e-03,1.456213400237018440e+01
9.434295525252526030e-03,1.316154176573835599e+01
9.545287202020203907e-03,1.183072020844238459e+01
9.656278878787880049e-03,1.057184880886704903e+01
9.767270555555556191e-03,9.387035554131058390e+00
9.878262232323234068e-03,8.278235051378256770e+00
9.989253909090910211e-03,7.247135751708323248e+00
1.010024558585858635e-02,6.295024895466512227e+00
1.021123726262626423e-02,5.422644818767136776e+00
1.032222893939394037e-02,4.630056908020112161e+00
1.043322061616161825e-02,3.916529439339686114e+00
1.054421229292929439e-02,3.280463033759560165e+00
1.065520396969697053e-02,2.719363146645815466e+00
1.076619564646464841e-02,2.229863745281457366e+00
1.087718732323232455e-02,1.807800965858019415e+00
1.098817900000000070e-02,1.448330784116128589e+00
