-6.591185487661837400e-05,2.699491646633198272e+01
1.864741558380226876e-03,1.155612139568744965e+02
2.891173337947282058e-03,1.455372145957844623e+02
2.962838089896049996e-03,1.465898456967272807e+02
2.992867778993510072e-03,1.470346097488206283e+02
3.596450678198535693e-03,1.530070576946163783e+02
4.055809165411441118e-03,1.531002594062301796e+02
4.282379272813121272e-03,1.517186810869492888e+02
4.396263176798599279e-03,1.506715324395916014e+02
4.676470050316986968e-03,1.475431073249333167e+02
5.257255797547711641e-03,1.380200853352018839e+02
5.439035288539115394e-03,1.344140014458218388e+02
5.847154378011057592e-03,1.250554530654645191e+02
6.174366802363563320e-03,1.167145851446002922e+02
6.377443186743663936e-03,1.109744561722308589e+02
