2.920000000000000207e-07,1.282393075921430352e+02
1.123206464646464716e-04,1.438607520656968575e+02
2.243492929292929263e-04,1.590477218224885121e+02
3.363779393939393811e-04,1.734395447017459730e+02
4.484065858585858629e-04,1.867234939517483667e+02
5.604352323232323447e-04,1.986527106232721565e+02
6.724638787878788266e-04,2.090569631871471756e+02
7.844925252525253084e-04,2.178456253427791580e+02
8.965211717171717902e-04,2.250033424458823106e+02
1.008549818181818164e-03,2.305797653356420938e+02
1.120578464646464645e-03,2.346753195948687676e+02
1.232607111111111127e-03,2.374251884942688093e+02
1.344635757575757609e-03,2.389835397487027819e+02
1.456664404040404091e-03,2.395096050059997310e+02
1.568693050505050573e-03,2.391566480144912248e+02
1.680721696969697055e-03,2.380642586526051048e+02
1.792750343434343537e-03,2.363538894788684956e+02
1.904778989898990018e-03,2.341271751774587244e+02
2.016807636363636067e-03,2.314663669129412256e+02
2.128836282828282765e-03,2.284361604375162358e+02
2.240864929292929030e-03,2.250862618954733136e+02
2.352893575757575729e-03,2.214541715762837555e+02
2.464922222222221994e-03,2.175678283882735116e+02
2.576950868686868693e-03,2.134479118179207831e+02
2.688979515151514958e-03,2.091097224773943992e+02
2.801008161616161656e-03,2.045646488761214528e+02
2.913036808080807921e-03,1.998212784445007628e+02
3.025065454545454620e-03,1.948862322665360409e+02
3.137094101010100885e-03,1.897648044575867061e+02
3.249122747474747584e-03,1.844614768333080121e+02
3.361151393939393849e-03,1.789803636395110118e+02
3.473180040404040547e-03,1.733256237778080049e+02
3.585208686868686812e-03,1.675018617456618415e+02
3.697237333333333077e-03,1.615145250594529784e+02
3.809265979797979776e-03,1.553702962837990356e+02
3.921294626262626475e-03,1.490774724046729318e+02
4.033323272727272306e-03,1.426463227554139053e+02
4.145351919191919005e-03,1.360894177972334091e+02
4.257380565656565703e-03,1.294219227275821140e+02
4.369409212121212402e-03,1.226618499998985357e+02
4.481437858585858233e-03,1.158302617537970605e+02
4.593466505050504932e-03,1.089514066128228649e+02
4.705495151515151631e-03,1.020527666091556114e+02
4.817523797979798329e-03,9.516498195863820797e+01
4.929552444444444161e-03,8.832161746249407486e+01
5.041581090909090859e-03,8.155873757719133721e+01
5.153609737373737558e-03,7.491426926482989757e+01
5.265638383838384257e-03,6.842715208954874129e+01
5.377667030303030088e-03,6.213630087929116996e+01
5.489695676767676787e-03,5.607943313608174662e+01
5.601724323232323485e-03,5.029183616364026221e+01
5.713752969696969317e-03,4.480516305763301688e+01
5.825781616161616015e-03,3.964634942642152282e+01
5.937810262626262714e-03,3.483673338484470605e+01
6.049838909090909413e-03,3.039144168859096951e+01
6.161867555555555244e-03,2.631907833681409059e+01
6.273896202020201943e-03,2.262172295236592134e+01
6.385924848484848641e-03,1.929521908706053424e+01
6.497953494949495340e-03,1.632971073671628304e+01
6.609982141414141171e-03,1.371037084140447426e+01
6.722010787878787870e-03,1.141825891567362383e+01
6.834039434343434569e-03,9.431245425666293869e+00
6.946068080808081267e-03,7.724946445124107441e+00
7.058096727272727099e-03,6.273621472418907885e+00
7.170125373737373797e-03,5.050998156400005712e+00
7.282154020202020496e-03,4.030998549189608759e+00
7.394182666666666327e-03,3.188351400047750417e+00
7.506211313131313026e-03,2.499083451973811432e+00
7.618239959595959725e-03,1.940889601667226350e+00
7.730268606060606423e-03,1.493387242474134791e+00
7.842297252525253989e-03,1.138264302343759082e+00
7.954325898989899821e-03,8.593335621136517499e-01
8.066354545454545652e-03,6.425078856306903896e-01
8.178383191919193218e-03,4.757120643070651411e-01
8.290411838383839049e-03,3.487471241374380249e-01
8.402440484848486615e-03,2.531222459328844598e-01
8.514469131313132447e-03,1.818680444887044445e-01
8.626497777777778278e-03,1.293430239684759675e-01
8.738526424242425844e-03,9.104278837327668683e-02
8.850555070707071675e-03,6.341925169682247065e-02
8.962583717171717507e-03,4.371485021833605017e-02
9.074612363636365073e-03,2.981475201141264852e-02
9.186641010101010904e-03,2.011837590773515871e-02
9.298669656565656735e-03,1.343021230146650147e-02
9.410698303030304301e-03,8.868978125591779615e-03
9.522726949494950133e-03,5.793504768037027741e-03
9.634755595959597699e-03,3.743400281982082675e-03
9.746784242424243530e-03,2.392388615420324577e-03
9.858812888888889361e-03,1.512251962231931550e-03
9.970841535353536927e-03,9.454365856092287719e-04
1.008287018181818276e-02,5.845843300658191575e-04
1.019489882828282859e-02,3.574871535188005106e-04
1.030692747474747616e-02,2.162046278348535018e-04
1.041895612121212199e-02,1.293165067099857988e-04
1.053098476767676955e-02,7.649281699628651308e-05
1.064301341414141538e-02,4.474642084979213718e-05
1.075504206060606122e-02,2.588571140753587429e-05
1.086707070707070878e-02,1.480877696587361684e-05
1.097909935353535461e-02,8.377774942575648266e-06
1.109112800000000044e-02,4.686856696974183188e-06
